event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec,video_id,_primary_label
694,1,4,2024-07-09,22:51:09,22:51:21,12,tail,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1269.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
695,1,4,2024-07-09,22:51:34,22:51:36,2,tail,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1294.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
696,1,4,2024-07-09,22:52:32,22:52:42,10,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1352.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
697,1,4,2024-07-09,22:52:43,22:52:44,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1363.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
698,1,4,2024-07-09,22:53:05,22:53:07,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1385.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
699,1,4,2024-07-09,22:53:21,22:53:29,8,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1401.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
700,1,4,2024-07-09,22:54:16,22:54:30,14,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1456.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
701,1,4,2024-07-09,22:54:31,22:54:53,22,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1471.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
702,1,4,2024-07-09,22:55:15,22:55:16,1,tail,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1515.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
703,1,4,2024-07-09,22:57:44,22:57:44,0,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1664.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
704,1,4,2024-07-09,22:58:15,22:58:15,0,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1695.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
705,1,4,2024-07-09,22:58:39,22:58:42,3,ear,5681,5682,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:/Downey cross-sucking videos 2024/Group 1 Day 4/Cam 7/N884A6_ch7_main_20240709223000_20240709230000.mp4,1719.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown
890,2,4,2024-07-17,06:06:21,06:06:21,0,ear,5688,5689,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717060003_20240717063003.mp4,378.0,n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown
891,2,4,2024-07-17,06:07:21,06:07:21,0,tail,5688,5689,initiator,front,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717060003_20240717063003.mp4,438.0,n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown
892,2,4,2024-07-17,06:25:59,06:26:08,9,ear,5689,5688,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717060003_20240717063003.mp4,1556.0,n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown
893,2,4,2024-07-17,06:26:10,06:26:12,2,ear,5689,5688,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717060003_20240717063003.mp4,1567.0,n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown
894,2,4,2024-07-17,06:26:54,06:26:59,5,ear,5689,5688,receiver,middle,True,16,N884A6_ch16_main_20240717060003_20240717063003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717060003_20240717063003.mp4,1611.0,n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown
895,2,4,2024-07-17,06:41:52,06:41:56,4,ear,5689,5688,receiver,back,True,16,N884A6_ch16_main_20240717063003_20240717070003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717063003_20240717070003.mp4,709.0,n884a6_ch16_main_20240717063003_20240717070003.mp4,unknown
896,2,4,2024-07-17,07:23:10,07:23:17,7,ear,5689,5687,receiver,front,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717070003_20240717073003.mp4,1387.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown
897,2,4,2024-07-17,07:26:26,07:26:26,0,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717070003_20240717073003.mp4,1583.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown
898,2,4,2024-07-17,07:26:38,07:26:38,0,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717070003_20240717073003.mp4,1595.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown
899,2,4,2024-07-17,07:27:08,07:27:14,6,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717070003_20240717073003.mp4,1625.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown
900,2,4,2024-07-17,07:33:42,07:33:43,1,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,219.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
901,2,4,2024-07-17,07:38:18,07:38:20,2,ear,5688,5689,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,495.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
902,2,4,2024-07-17,07:38:48,07:38:55,7,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,525.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
903,2,4,2024-07-17,07:38:49,07:38:55,6,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,526.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
904,2,4,2024-07-17,07:39:10,07:39:20,20,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,547.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
905,2,4,2024-07-17,07:39:10,07:39:31,21,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,547.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
906,2,4,2024-07-17,07:41:04,07:41:08,4,other,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,661.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
907,2,4,2024-07-17,07:41:11,07:41:13,2,other,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,668.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
908,2,4,2024-07-17,07:42:55,07:43:00,5,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,772.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
909,2,4,2024-07-17,07:43:01,07:43:16,15,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,778.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
910,2,4,2024-07-17,07:43:21,07:44:09,48,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,798.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
911,2,4,2024-07-17,07:44:10,07:44:51,41,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,847.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
912,2,4,2024-07-17,07:49:21,07:49:26,5,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717073003_20240717080003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,1158.0,n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown
913,2,4,2024-07-17,08:23:05,08:23:22,17,ear,5689,5688,receiver,back,True,16,N884A6_ch16_main_20240717080003_20240717083003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717080003_20240717083003.mp4,1382.0,n884a6_ch16_main_20240717080003_20240717083003.mp4,unknown
914,2,4,2024-07-17,08:23:30,08:24:42,72,ear,5689,5687,initiator,back,True,16,N884A6_ch16_main_20240717080003_20240717083003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717080003_20240717083003.mp4,1407.0,n884a6_ch16_main_20240717080003_20240717083003.mp4,unknown
918,2,4,2024-07-17,10:02:32,10:02:32,0,tail,5687,5688,receiver,front,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717100003_20240717103003.mp4,149.0,n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown
919,2,4,2024-07-17,10:04:20,10:04:22,2,tail,5687,5688,receiver,front,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717100003_20240717103003.mp4,257.0,n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown
920,2,4,2024-07-17,10:05:58,10:05:59,1,tail,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717100003_20240717103003.mp4,355.0,n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown
921,2,4,2024-07-17,10:20:26,10:20:33,7,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717100003_20240717103003.mp4,1223.0,n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown
922,2,4,2024-07-17,10:25:50,10:26:00,10,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717100003_20240717103003.mp4,1547.0,n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown
923,2,4,2024-07-17,10:45:00,10:45:06,6,ear,5689,5687,receiver,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717103003_20240717110003.mp4,897.0,n884a6_ch16_main_20240717103003_20240717110003.mp4,unknown
924,2,4,2024-07-17,10:45:09,10:45:18,9,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717103003_20240717110003.mp4,906.0,n884a6_ch16_main_20240717103003_20240717110003.mp4,unknown
925,2,4,2024-07-17,10:45:25,10:45:40,15,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717103003_20240717110003.mp4,922.0,n884a6_ch16_main_20240717103003_20240717110003.mp4,unknown
926,2,4,2024-07-17,11:27:12,11:27:23,11,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1629.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
927,2,4,2024-07-17,11:27:34,11:27:41,7,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1651.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
928,2,4,2024-07-17,11:29:36,11:29:46,10,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1773.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
929,2,4,2024-07-17,11:30:16,11:30:27,11,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1813.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
930,2,4,2024-07-17,11:30:31,11:30:46,15,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1828.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
931,2,4,2024-07-17,11:30:47,11:30:49,2,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1844.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
932,2,4,2024-07-17,11:30:53,11:30:53,0,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1850.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
933,2,4,2024-07-17,11:30:57,11:30:57,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,1854.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown
938,2,4,2024-07-17,12:16:27,12:16:29,2,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717120003_20240717123003.mp4,984.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown
939,2,4,2024-07-17,12:16:47,12:16:47,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717120003_20240717123003.mp4,1004.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown
940,2,4,2024-07-17,12:28:27,12:28:32,5,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717120003_20240717123003.mp4,1704.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown
941,2,4,2024-07-17,12:30:03,12:30:04,1,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717120003_20240717123003.mp4,1800.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown
942,2,4,2024-07-17,12:30:43,12:30:47,4,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717120003_20240717123003.mp4,1840.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown
949,2,4,2024-07-17,13:24:47,13:24:47,0,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717130003_20240717133003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717130003_20240717133003.mp4,1484.0,n884a6_ch16_main_20240717130003_20240717133003.mp4,unknown
950,2,4,2024-07-17,13:43:24,13:43:24,0,ear,5687,5689,receiver,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717133003_20240717140003.mp4,801.0,n884a6_ch16_main_20240717133003_20240717140003.mp4,unknown
951,2,4,2024-07-17,13:57:37,13:57:37,0,ear,5688,5689,initiator,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717133003_20240717140003.mp4,1654.0,n884a6_ch16_main_20240717133003_20240717140003.mp4,unknown
953,2,4,2024-07-17,14:32:43,14:32:45,2,ear,5688,5687,initiator,back,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717143003_20240717150003.mp4,160.0,n884a6_ch16_main_20240717143003_20240717150003.mp4,unknown
954,2,4,2024-07-17,14:45:33,14:45:34,1,ear,5687,5688,receiver,front,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717143003_20240717150003.mp4,930.0,n884a6_ch16_main_20240717143003_20240717150003.mp4,unknown
955,2,4,2024-07-17,16:15:33,16:15:47,14,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717160003_20240717163003.mp4,930.0,n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown
956,2,4,2024-07-17,16:15:49,16:15:54,5,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717160003_20240717163003.mp4,946.0,n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown
957,2,4,2024-07-17,16:15:56,16:16:11,15,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717160003_20240717163003.mp4,953.0,n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown
958,2,4,2024-07-17,16:26:26,16:26:33,7,ear,5689,5688,receiver,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717160003_20240717163003.mp4,1583.0,n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown
959,2,4,2024-07-17,16:49:28,16:49:29,1,ear,5688,5689,receiver,front,True,16,N884A6_ch16_main_20240717163003_20240717170003.mp4,E:/Downey cross-sucking videos 2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717163003_20240717170003.mp4,1165.0,n884a6_ch16_main_20240717163003_20240717170003.mp4,unknown
1118,3,4,2024-08-05,06:12:00,06:12:03,3,tail,5694,5693,initiator,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805060004_20240805063003.mp4,716.0,n884a6_ch16_main_20240805060004_20240805063003.mp4,unknown
1119,3,4,2024-08-05,06:13:29,06:13:31,2,tail,5694,5695,receiver,back,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805060004_20240805063003.mp4,805.0,n884a6_ch16_main_20240805060004_20240805063003.mp4,unknown
1120,3,4,2024-08-05,06:15:49,06:15:53,4,ear,5692,5694,receiver,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805060004_20240805063003.mp4,945.0,n884a6_ch16_main_20240805060004_20240805063003.mp4,unknown
1121,3,4,2024-08-05,06:15:59,06:16:15,16,ear,5692,5694,receiver,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805060004_20240805063003.mp4,955.0,n884a6_ch16_main_20240805060004_20240805063003.mp4,unknown
1122,3,4,2024-08-05,06:16:18,06:16:22,4,ear,5692,5694,unknown,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805060004_20240805063003.mp4,974.0,n884a6_ch16_main_20240805060004_20240805063003.mp4,unknown
1123,3,4,2024-08-05,06:33:15,06:33:21,6,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,192.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
1124,3,4,2024-08-05,06:34:37,06:34:39,2,tail,5693,5694,initiator,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,274.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
1125,3,4,2024-08-05,06:39:24,06:39:29,5,ear,5696,5695,initiator,front,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,561.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
1126,3,4,2024-08-05,06:43:31,06:43:32,1,ear,5694,5693,receiver,front,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,808.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
1127,3,4,2024-08-05,06:43:47,06:43:59,12,ear,5694,5693,receiver,front,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,824.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
1128,3,4,2024-08-05,06:45:59,06:46:02,3,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,956.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
1129,3,4,2024-08-05,06:46:07,06:46:12,5,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,964.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
1130,3,4,2024-08-05,06:46:20,06:46:25,5,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:/Downey cross-sucking videos 2024/Group 3 Day 4/Cam 16/N884A6_ch16_main_20240805063003_20240805070004.mp4,977.0,n884a6_ch16_main_20240805063003_20240805070004.mp4,unknown
