event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec
1413,6,1,11/7/2024,7:39:23,7:39:26,3,ear,5713,5711,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,560.0
1414,6,1,11/7/2024,7:39:29,7:40:10,41,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,566.0
1415,6,1,11/7/2024,7:40:23,7:40:25,2,ear,5713,5711,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,620.0
1416,6,1,11/7/2024,7:41:04,7:41:05,1,ear,5714,5711,initiator,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,661.0
1417,6,1,11/7/2024,7:43:55,7:44:06,11,ear,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,832.0
1418,6,1,11/7/2024,7:44:26,7:44:35,9,ear,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,863.0
1419,6,1,11/7/2024,7:44:37,7:44:38,1,ear,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,874.0
1420,6,1,11/7/2024,7:44:51,7:45:02,11,ear,5713,5714,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,888.0
1421,6,1,11/7/2024,7:45:23,7:45:25,2,ear,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,920.0
1422,6,1,11/7/2024,7:45:29,7:45:31,2,ear,5714,5711,initiator,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,926.0
1423,6,1,11/7/2024,7:46:10,7:46:13,3,ear,5713,5714,receiver,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,967.0
1424,6,1,11/7/2024,7:52:11,7:52:16,5,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107073003_20241107080003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107073003_20241107080003.mp4,1328.0
1425,6,1,11/7/2024,8:11:53,8:12:12,19,tail,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,710.0
1426,6,1,11/7/2024,8:12:13,8:12:14,1,tail,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,730.0
1427,6,1,11/7/2024,8:13:46,8:14:15,29,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,823.0
1428,6,1,11/7/2024,8:14:18,8:14:50,32,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,855.0
1429,6,1,11/7/2024,8:15:19,8:15:51,32,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,916.0
1430,6,1,11/7/2024,8:15:57,8:16:06,9,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,954.0
1431,6,1,11/7/2024,8:16:51,8:16:56,5,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1008.0
1432,6,1,11/7/2024,8:16:58,8:17:10,12,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1015.0
1433,6,1,11/7/2024,8:17:32,8:17:34,2,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1049.0
1434,6,1,11/7/2024,8:18:24,8:19:00,36,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1101.0
1435,6,1,11/7/2024,8:19:02,8:19:50,48,ear,5713,5714,receiver,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1139.0
1436,6,1,11/7/2024,8:21:42,8:21:48,6,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1299.0
1437,6,1,11/7/2024,8:22:25,8:22:26,1,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1342.0
1438,6,1,11/7/2024,8:23:02,8:23:14,12,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1379.0
1439,6,1,11/7/2024,8:23:16,8:23:20,4,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1393.0
1440,6,1,11/7/2024,8:23:59,8:24:07,8,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1436.0
1441,6,1,11/7/2024,8:24:29,8:24:33,4,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1466.0
1442,6,1,11/7/2024,8:26:08,8:26:53,45,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1565.0
1443,6,1,11/7/2024,8:26:56,8:27:01,5,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1613.0
1444,6,1,11/7/2024,8:27:03,8:27:08,5,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1620.0
1445,6,1,11/7/2024,8:28:20,8:28:40,20,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1697.0
1446,6,1,11/7/2024,8:28:41,8:28:41,0,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1718.0
1447,6,1,11/7/2024,8:28:48,8:28:52,4,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1725.0
1448,6,1,11/7/2024,8:28:59,8:29:00,1,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1736.0
1449,6,1,11/7/2024,8:29:05,8:29:07,2,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107080003_20241107083002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107080003_20241107083002.mp4,1742.0
1450,6,1,11/7/2024,8:34:14,8:34:15,1,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,252.0
1451,6,1,11/7/2024,8:34:24,8:34:26,2,ear,5713,5711,receiver,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,262.0
1452,6,1,11/7/2024,8:34:37,8:34:39,2,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,275.0
1453,6,1,11/7/2024,8:34:51,8:36:51,120,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,289.0
1454,6,1,11/7/2024,8:36:52,8:36:56,4,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,410.0
1455,6,1,11/7/2024,8:36:57,8:37:06,9,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,415.0
1456,6,1,11/7/2024,8:37:12,8:37:18,6,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,430.0
1457,6,1,11/7/2024,8:37:36,8:38:00,24,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,454.0
1458,6,1,11/7/2024,8:51:06,8:51:07,1,tail,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,1264.0
1459,6,1,11/7/2024,8:56:03,8:56:39,36,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,1561.0
1460,6,1,11/7/2024,8:56:42,8:57:01,19,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,1600.0
1461,6,1,11/7/2024,8:57:06,8:57:09,3,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,1624.0
1462,6,1,11/7/2024,8:57:10,8:57:11,1,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,1628.0
1463,6,1,11/7/2024,9:00:00,9:00:15,15,ear,5714,5711,initiator,front,True,12,N884A6_ch12_main_20241107083002_20241107090003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107083002_20241107090003.mp4,1798.0
1464,6,1,11/7/2024,9:00:39,9:00:50,11,ear,5714,5711,initiator,front,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,36.0
1465,6,1,11/7/2024,9:03:35,9:03:38,3,tail,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,212.0
1466,6,1,11/7/2024,9:03:43,9:03:53,10,tail,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,220.0
1467,6,1,11/7/2024,9:04:36,9:04:45,9,ear,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,273.0
1468,6,1,11/7/2024,9:05:54,9:05:58,4,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,351.0
1469,6,1,11/7/2024,9:08:16,9:08:20,4,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,493.0
1470,6,1,11/7/2024,9:15:58,9:15:58,0,ear,5714,5713,initiator,front,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,955.0
1471,6,1,11/7/2024,9:25:16,9:25:23,7,ear,5714,5711,receiver,front,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,1513.0
1472,6,1,11/7/2024,9:25:25,9:25:26,1,ear,5714,5711,receiver,front,True,12,N884A6_ch12_main_20241107090003_20241107093003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107090003_20241107093003.mp4,1522.0
1473,6,1,11/7/2024,9:40:39,9:40:41,2,ear,5714,5711,receiver,front,True,12,N884A6_ch12_main_20241107093003_20241107100002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107093003_20241107100002.mp4,636.0
1474,6,1,11/7/2024,9:47:56,9:47:59,3,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107093003_20241107100002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107093003_20241107100002.mp4,1073.0
1475,6,1,11/7/2024,9:48:00,9:48:01,1,ear,5714,5713,receiver,middle,True,12,N884A6_ch12_main_20241107093003_20241107100002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107093003_20241107100002.mp4,1077.0
1476,6,1,11/7/2024,9:56:02,9:56:05,3,tail,5711,5713,initiator,middle,True,12,N884A6_ch12_main_20241107093003_20241107100002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107093003_20241107100002.mp4,1559.0
1477,6,1,11/7/2024,10:01:24,10:01:28,4,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,82.0
1478,6,1,11/7/2024,10:01:31,10:01:31,0,ear,5713,5714,initiator,back,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,89.0
1479,6,1,11/7/2024,10:13:43,10:13:45,2,ear,5713,5711,receiver,front,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,821.0
1480,6,1,11/7/2024,10:14:46,10:14:47,1,ear,5713,5711,initiator,front,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,884.0
1481,6,1,11/7/2024,10:15:21,10:16:07,46,ear,5713,5711,receiver,front,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,919.0
1482,6,1,11/7/2024,10:16:12,10:16:14,2,ear,5713,5711,receiver,front,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,970.0
1483,6,1,11/7/2024,10:21:11,10:21:11,0,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1269.0
1484,6,1,11/7/2024,10:21:15,10:21:16,1,ear,5713,5711,receiver,middle,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1273.0
1485,6,1,11/7/2024,10:21:32,10:21:34,2,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1290.0
1486,6,1,11/7/2024,10:21:35,10:21:38,3,ear,5713,5711,receiver,middle,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1293.0
1487,6,1,11/7/2024,10:24:10,10:24:12,2,tail,5713,5711,receiver,middle,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1448.0
1488,6,1,11/7/2024,10:27:54,10:28:11,17,ear,5713,5714,receiver,front,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1672.0
1489,6,1,11/7/2024,10:28:24,10:28:26,2,ear,5713,5714,initiator,front,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1702.0
1490,6,1,11/7/2024,10:29:09,10:29:10,1,ear,5714,5713,receiver,front,True,12,N884A6_ch12_main_20241107100002_20241107103003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107100002_20241107103003.mp4,1747.0
1491,6,1,11/7/2024,10:31:36,10:31:39,3,ear,5714,5713,receiver,front,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,93.0
1492,6,1,11/7/2024,10:33:18,10:33:41,23,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,195.0
1493,6,1,11/7/2024,10:33:54,10:34:06,12,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,231.0
1494,6,1,11/7/2024,10:34:08,10:34:23,15,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,245.0
1495,6,1,11/7/2024,10:34:56,10:35:13,17,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,293.0
1496,6,1,11/7/2024,10:35:17,10:35:21,4,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,314.0
1497,6,1,11/7/2024,10:35:54,10:36:03,9,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,351.0
1498,6,1,11/7/2024,10:36:24,10:36:29,5,ear,5713,5711,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,381.0
1499,6,1,11/7/2024,10:39:41,10:39:46,5,tail,5713,5714,initiator,front,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,578.0
1500,6,1,11/7/2024,10:39:48,10:39:50,2,tail,5713,5714,initiator,front,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,585.0
1501,6,1,11/7/2024,10:39:59,10:39:59,0,tail,5713,5714,initiator,front,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,596.0
1502,6,1,11/7/2024,10:40:03,10:40:06,3,tail,5713,5714,initiator,front,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,600.0
1503,6,1,11/7/2024,10:44:05,10:44:10,5,ear,5714,5711,receiver,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,842.0
1504,6,1,11/7/2024,10:44:28,10:44:41,13,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,865.0
1505,6,1,11/7/2024,10:44:43,10:45:07,24,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,880.0
1506,6,1,11/7/2024,10:45:36,10:45:43,7,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,933.0
1507,6,1,11/7/2024,10:46:08,10:46:10,2,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,965.0
1508,6,1,11/7/2024,10:46:15,10:46:16,1,ear,5714,5713,initiator,middle,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,972.0
1509,6,1,11/7/2024,10:57:09,10:57:11,2,ear,5713,5711,receiver,front,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,1626.0
1510,6,1,11/7/2024,10:59:58,10:59:59,1,ear,5713,5711,receiver,front,True,12,N884A6_ch12_main_20241107103003_20241107110003.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107103003_20241107110003.mp4,1795.0
1511,6,1,11/7/2024,11:00:16,11:00:33,17,ear,5713,5711,receiver,front,True,12,N884A6_ch12_main_20241107110003_20241107113002.mp4,E:\Downey cross-sucking videos 2024\Group 6 Day 1\Cam 12\N884A6_ch12_main_20241107110003_20241107113002.mp4,13.0
