event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec
921,2,4,2024-07-17,10:20:26,10:20:33,7,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,1223.0
922,2,4,2024-07-17,10:25:50,10:26:00,10,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,1547.0
923,2,4,2024-07-17,10:45:00,10:45:06,6,ear,5689,5687,receiver,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,897.0
924,2,4,2024-07-17,10:45:09,10:45:18,9,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,906.0
925,2,4,2024-07-17,10:45:25,10:45:40,15,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,922.0
926,2,4,2024-07-17,11:27:12,11:27:23,11,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1629.0
927,2,4,2024-07-17,11:27:34,11:27:41,7,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1651.0
928,2,4,2024-07-17,11:29:36,11:29:46,10,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1773.0
929,2,4,2024-07-17,11:30:16,11:30:27,11,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1813.0
930,2,4,2024-07-17,11:30:31,11:30:46,15,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1828.0
931,2,4,2024-07-17,11:30:47,11:30:49,2,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1844.0
932,2,4,2024-07-17,11:30:53,11:30:53,1,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1850.0
933,2,4,2024-07-17,11:30:57,11:30:57,1,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1854.0
934,2,4,2024-07-17,11:49:11,11:49:12,1,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1148.0
935,2,4,2024-07-17,11:49:49,11:49:55,6,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1186.0
936,2,4,2024-07-17,11:50:29,11:50:34,5,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1226.0
937,2,4,2024-07-17,11:50:34,11:50:37,3,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,1231.0
938,2,4,2024-07-17,12:16:27,12:16:29,2,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,984.0
939,2,4,2024-07-17,12:16:47,12:16:47,1,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1004.0
940,2,4,2024-07-17,12:28:27,12:28:32,5,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1704.0
941,2,4,2024-07-17,12:30:03,12:30:04,1,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1800.0
942,2,4,2024-07-17,12:30:43,12:30:47,4,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1840.0
943,2,4,2024-07-17,12:35:31,12:35:38,7,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,328.0
944,2,4,2024-07-17,12:46:17,12:46:20,3,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,974.0
945,2,4,2024-07-17,12:49:53,12:49:54,1,ear,5688,5689,receiver,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1190.0
946,2,4,2024-07-17,12:53:31,12:53:33,2,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1408.0
947,2,4,2024-07-17,12:58:13,12:58:17,4,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1690.0
948,2,4,2024-07-17,12:59:14,12:59:16,2,ear,5689,5688,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,1751.0
949,2,4,2024-07-17,13:24:47,13:24:47,1,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717130003_20240717133003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717130003_20240717133003.mp4,1484.0
950,2,4,2024-07-17,13:43:24,13:43:24,1,ear,5687,5689,receiver,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717133003_20240717140003.mp4,801.0
951,2,4,2024-07-17,13:57:37,13:57:37,1,ear,5688,5689,initiator,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717133003_20240717140003.mp4,1654.0
952,2,4,2024-07-17,14:07:58,14:07:59,1,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717140003_20240717143003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717140003_20240717143003.mp4,475.0
953,2,4,2024-07-17,14:32:43,14:32:45,2,ear,5688,5687,initiator,back,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717143003_20240717150003.mp4,160.0
954,2,4,2024-07-17,14:45:33,14:45:34,1,ear,5687,5688,receiver,front,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717143003_20240717150003.mp4,930.0
955,2,4,2024-07-17,16:15:33,16:15:47,14,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,930.0
956,2,4,2024-07-17,16:15:49,16:15:54,5,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,946.0
957,2,4,2024-07-17,16:15:56,16:16:11,15,ear,5687,5688,initiator,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,953.0
958,2,4,2024-07-17,16:26:26,16:26:33,7,ear,5689,5688,receiver,front,True,16,N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,1583.0
959,2,4,2024-07-17,16:49:28,16:49:29,1,ear,5688,5689,receiver,front,True,16,N884A6_ch16_main_20240717163003_20240717170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717163003_20240717170003.mp4,1165.0
1118,3,4,2024-08-05,06:12:00,06:12:03,3,tail,5694,5693,initiator,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805060004_20240805063003.mp4,716.0
1119,3,4,2024-08-05,06:13:29,06:13:31,2,tail,5694,5695,receiver,back,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805060004_20240805063003.mp4,805.0
1120,3,4,2024-08-05,06:15:49,06:15:53,4,ear,5692,5694,receiver,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805060004_20240805063003.mp4,945.0
1121,3,4,2024-08-05,06:15:59,06:16:15,16,ear,5692,5694,receiver,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805060004_20240805063003.mp4,955.0
1122,3,4,2024-08-05,06:16:18,06:16:22,4,ear,5692,5694,unknown,front,True,16,N884A6_ch16_main_20240805060004_20240805063003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805060004_20240805063003.mp4,974.0
1123,3,4,2024-08-05,06:33:15,06:33:21,6,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,192.0
1124,3,4,2024-08-05,06:34:37,06:34:39,2,tail,5693,5694,initiator,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,274.0
1125,3,4,2024-08-05,06:39:24,06:39:29,5,ear,5696,5695,initiator,front,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,561.0
1126,3,4,2024-08-05,06:43:31,06:43:32,1,ear,5694,5693,receiver,front,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,808.0
1127,3,4,2024-08-05,06:43:47,06:43:59,12,ear,5694,5693,receiver,front,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,824.0
1128,3,4,2024-08-05,06:45:59,06:46:02,3,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,956.0
1129,3,4,2024-08-05,06:46:07,06:46:12,5,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,964.0
1130,3,4,2024-08-05,06:46:20,06:46:25,5,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,977.0
1131,3,4,2024-08-05,06:47:17,06:47:20,3,ear,5693,5692,initiator,back,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,1034.0
1132,3,4,2024-08-05,06:48:38,06:48:38,1,ear,5692,5693,initiator,back,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,1115.0
1133,3,4,2024-08-05,06:51:52,06:52:00,8,tail,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,1309.0
1134,3,4,2024-08-05,06:52:03,06:52:04,1,ear,5693,5694,receiver,back,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,1320.0
1135,3,4,2024-08-05,06:53:28,06:53:30,2,ear,5693,5692,initiator,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,1405.0
1136,3,4,2024-08-05,06:53:31,06:53:31,1,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805063003_20240805070004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805063003_20240805070004.mp4,1408.0
1137,3,4,2024-08-05,07:24:43,07:24:53,10,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805070004_20240805073004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805070004_20240805073004.mp4,1479.0
1138,3,4,2024-08-05,07:25:40,07:25:54,14,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805070004_20240805073004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805070004_20240805073004.mp4,1536.0
1139,3,4,2024-08-05,07:27:35,07:27:37,2,ear,5692,5693,initiator,back,True,16,N884A6_ch16_main_20240805070004_20240805073004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805070004_20240805073004.mp4,1651.0
1140,3,4,2024-08-05,07:28:03,07:28:08,5,ear,5692,5693,initiator,back,True,16,N884A6_ch16_main_20240805070004_20240805073004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805070004_20240805073004.mp4,1679.0
1141,3,4,2024-08-05,07:28:20,07:28:25,5,ear,5692,5693,initiator,back,True,16,N884A6_ch16_main_20240805070004_20240805073004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805070004_20240805073004.mp4,1696.0
1142,3,4,2024-08-05,07:39:08,07:39:11,3,ear,5692,5693,initiator,back,True,16,N884A6_ch16_main_20240805073004_20240805080003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805073004_20240805080003.mp4,544.0
1143,3,4,2024-08-05,07:39:15,07:39:36,21,ear,5692,5693,initiator,back,True,16,N884A6_ch16_main_20240805073004_20240805080003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805073004_20240805080003.mp4,551.0
1144,3,4,2024-08-05,07:39:49,07:39:55,6,ear,5692,5693,initiator,back,True,16,N884A6_ch16_main_20240805073004_20240805080003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805073004_20240805080003.mp4,585.0
1145,3,4,2024-08-05,08:14:18,08:14:31,13,ear,5693,5692,initiator,middle,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,855.0
1146,3,4,2024-08-05,08:14:39,08:14:47,8,ear,5693,5692,initiator,middle,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,876.0
1147,3,4,2024-08-05,08:14:49,08:15:17,28,ear,5693,5692,initiator,middle,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,886.0
1148,3,4,2024-08-05,08:15:23,08:15:42,19,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,920.0
1149,3,4,2024-08-05,08:16:14,08:16:34,20,ear,5693,5692,initiator,middle,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,971.0
1150,3,4,2024-08-05,08:16:49,08:16:53,4,ear,5693,5694,receiver,back,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,1006.0
1151,3,4,2024-08-05,08:17:02,08:17:15,13,ear,5693,5694,receiver,back,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,1019.0
1152,3,4,2024-08-05,08:17:19,08:17:41,22,ear,5693,5694,receiver,back,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,1036.0
1153,3,4,2024-08-05,08:17:53,08:18:04,11,tail,5693,5694,receiver,back,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,1070.0
1154,3,4,2024-08-05,08:22:32,08:22:55,23,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,1349.0
1155,3,4,2024-08-05,08:26:10,08:26:32,22,ear,5693,5692,receiver,front,True,16,N884A6_ch16_main_20240805080003_20240805083004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805080003_20240805083004.mp4,1567.0
1156,3,4,2024-08-05,08:33:23,08:33:38,15,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,199.0
1157,3,4,2024-08-05,08:34:00,08:34:35,35,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,236.0
1158,3,4,2024-08-05,08:40:10,08:40:47,37,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,606.0
1159,3,4,2024-08-05,08:42:14,08:42:23,9,ear,5694,5693,initiator,back,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,730.0
1160,3,4,2024-08-05,08:43:15,08:43:17,2,ear,5695,5696,initiator,middle,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,791.0
1161,3,4,2024-08-05,08:45:25,08:46:12,47,ear,5693,5694,receiver,back,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,921.0
1162,3,4,2024-08-05,08:47:57,08:52:29,272,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,1073.0
1163,3,4,2024-08-05,08:52:32,08:54:31,119,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805083004_20240805090004.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805083004_20240805090004.mp4,1348.0
1164,3,4,2024-08-05,09:02:03,09:02:22,19,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805090004_20240805093003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805090004_20240805093003.mp4,119.0
1165,3,4,2024-08-05,09:02:31,09:02:35,4,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805090004_20240805093003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805090004_20240805093003.mp4,147.0
1166,3,4,2024-08-05,09:07:11,09:07:52,41,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805090004_20240805093003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805090004_20240805093003.mp4,427.0
1167,3,4,2024-08-05,09:08:04,09:08:11,7,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805090004_20240805093003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805090004_20240805093003.mp4,480.0
1168,3,4,2024-08-05,09:08:40,09:08:58,18,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805090004_20240805093003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805090004_20240805093003.mp4,516.0
1169,3,4,2024-08-05,09:11:00,09:11:12,12,ear,5693,5694,initiator,back,True,16,N884A6_ch16_main_20240805090004_20240805093003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805090004_20240805093003.mp4,656.0
1170,3,4,2024-08-05,09:34:48,09:34:48,1,ear,5693,5692,receiver,back,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,285.0
1171,3,4,2024-08-05,09:34:52,09:34:54,2,ear,5693,5692,receiver,back,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,289.0
1172,3,4,2024-08-05,09:37:36,09:37:37,1,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,453.0
1173,3,4,2024-08-05,09:37:40,09:37:50,10,ear,5693,5692,receiver,middle,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,457.0
1174,3,4,2024-08-05,09:46:05,09:46:12,7,ear,5696,5697,receiver,front,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,962.0
1175,3,4,2024-08-05,09:46:51,09:46:57,6,ear,5693,5694,receiver,middle,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,1008.0
1176,3,4,2024-08-05,09:48:07,09:48:11,4,ear,5693,5692,receiver,back,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,1084.0
1177,3,4,2024-08-05,09:48:12,09:48:17,5,ear,5693,5692,receiver,back,True,16,N884A6_ch16_main_20240805093003_20240805100003.mp4,E:\Downey cross-sucking videos 2024\Group 3 Day 4\Cam 16\N884A6_ch16_main_20240805093003_20240805100003.mp4,1089.0
