event_idx,group,day,date,start_time,end_time,duration_sec,behavior,initiator_id,receiver_id,ended_by,pen_location,linked,camera_id,video_filename,video_path,event_offset_sec,video_id,_primary_label,calc_offset_sec,duration_sec_fixed,duration_was_fixed,verify_ok,verify_reason
688,1,4,2024-07-09,22:39:28,22:39:40,12,ear,5684,5683,initiator,back,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,568.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,568.0,12.0,False,True,ok
689,1,4,2024-07-09,22:44:53,22:44:55,2,ear,5682,5681,receiver,back,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,893.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,893.0,2.0,False,True,ok
690,1,4,2024-07-09,22:45:14,22:45:16,2,ear,5682,5681,initiator,back,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,914.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,914.0,2.0,False,True,ok
691,1,4,2024-07-09,22:45:17,22:45:18,1,ear,5682,5681,initiator,back,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,917.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,917.0,1.0,False,True,ok
692,1,4,2024-07-09,22:50:18,22:50:31,13,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1218.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1218.0,13.0,False,True,ok
693,1,4,2024-07-09,22:50:36,22:50:36,0,ear,5682,5680,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1236.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1236.0,1.0,True,True,ok
694,1,4,2024-07-09,22:51:09,22:51:21,12,tail,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1269.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1269.0,12.0,False,True,ok
695,1,4,2024-07-09,22:51:34,22:51:36,2,tail,5683,5684,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1294.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1294.0,2.0,False,True,ok
696,1,4,2024-07-09,22:52:32,22:52:42,10,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1352.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1352.0,10.0,False,True,ok
697,1,4,2024-07-09,22:52:43,22:52:44,1,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1363.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1363.0,1.0,False,True,ok
698,1,4,2024-07-09,22:53:05,22:53:07,2,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1385.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1385.0,2.0,False,True,ok
699,1,4,2024-07-09,22:53:21,22:53:29,8,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1401.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1401.0,8.0,False,True,ok
700,1,4,2024-07-09,22:54:16,22:54:30,14,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1456.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1456.0,14.0,False,True,ok
701,1,4,2024-07-09,22:54:31,22:54:53,22,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1471.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1471.0,22.0,False,True,ok
702,1,4,2024-07-09,22:55:15,22:55:16,1,tail,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1515.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1515.0,1.0,False,True,ok
703,1,4,2024-07-09,22:57:44,22:57:44,0,ear,5682,5681,initiator,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1664.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1664.0,1.0,True,True,ok
704,1,4,2024-07-09,22:58:15,22:58:15,0,ear,5682,5681,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1695.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1695.0,1.0,True,True,ok
705,1,4,2024-07-09,22:58:39,22:58:42,3,ear,5681,5682,receiver,middle,True,7,N884A6_ch7_main_20240709223000_20240709230000.mp4,E:\Downey cross-sucking videos 2024\Group 1 Day 4\Cam 7\N884A6_ch7_main_20240709223000_20240709230000.mp4,1719.0,n884a6_ch7_main_20240709223000_20240709230000.mp4,unknown,1719.0,3.0,False,True,ok
890,2,4,2024-07-17,06:06:21,06:06:21,0,ear,5688,5689,receiver,middle,True,16,._N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,378.0,._n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown,378.0,1.0,True,True,ok
891,2,4,2024-07-17,06:07:21,06:07:21,0,tail,5688,5689,initiator,front,True,16,._N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,438.0,._n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown,438.0,1.0,True,True,ok
892,2,4,2024-07-17,06:25:59,06:26:08,9,ear,5689,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,1556.0,._n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown,1556.0,9.0,False,True,ok
893,2,4,2024-07-17,06:26:10,06:26:12,2,ear,5689,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,1567.0,._n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown,1567.0,2.0,False,True,ok
894,2,4,2024-07-17,06:26:54,06:26:59,5,ear,5689,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717060003_20240717063003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717060003_20240717063003.mp4,1611.0,._n884a6_ch16_main_20240717060003_20240717063003.mp4,unknown,1611.0,5.0,False,True,ok
895,2,4,2024-07-17,06:41:52,06:41:56,4,ear,5689,5688,receiver,back,True,16,N884A6_ch16_main_20240717063003_20240717070003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717063003_20240717070003.mp4,709.0,n884a6_ch16_main_20240717063003_20240717070003.mp4,unknown,709.0,4.0,False,True,ok
896,2,4,2024-07-17,07:23:10,07:23:17,7,ear,5689,5687,receiver,front,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1387.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown,1387.0,7.0,False,True,ok
897,2,4,2024-07-17,07:26:26,07:26:26,0,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1583.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown,1583.0,1.0,True,True,ok
898,2,4,2024-07-17,07:26:38,07:26:38,0,ear,5687,5689,initiator,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1595.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown,1595.0,1.0,True,True,ok
899,2,4,2024-07-17,07:27:08,07:27:14,6,ear,5687,5689,receiver,middle,True,16,N884A6_ch16_main_20240717070003_20240717073003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717070003_20240717073003.mp4,1625.0,n884a6_ch16_main_20240717070003_20240717073003.mp4,unknown,1625.0,6.0,False,True,ok
900,2,4,2024-07-17,07:33:42,07:33:43,1,ear,5687,5689,receiver,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,219.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,219.0,1.0,False,True,ok
901,2,4,2024-07-17,07:38:18,07:38:20,2,ear,5688,5689,receiver,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,495.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,495.0,2.0,False,True,ok
902,2,4,2024-07-17,07:38:48,07:38:55,7,ear,5688,5689,initiator,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,525.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,525.0,7.0,False,True,ok
903,2,4,2024-07-17,07:38:49,07:38:55,6,ear,5688,5689,initiator,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,526.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,526.0,6.0,False,True,ok
904,2,4,2024-07-17,07:39:10,07:39:20,20,ear,5688,5689,initiator,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,547.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,547.0,20.0,False,True,ok
905,2,4,2024-07-17,07:39:10,07:39:31,21,ear,5688,5689,initiator,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,547.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,547.0,21.0,False,True,ok
906,2,4,2024-07-17,07:41:04,07:41:08,4,other,5687,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,661.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,661.0,4.0,False,True,ok
907,2,4,2024-07-17,07:41:11,07:41:13,2,other,5687,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,668.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,668.0,2.0,False,True,ok
908,2,4,2024-07-17,07:42:55,07:43:00,5,ear,5687,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,772.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,772.0,5.0,False,True,ok
909,2,4,2024-07-17,07:43:01,07:43:16,15,ear,5687,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,778.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,778.0,15.0,False,True,ok
910,2,4,2024-07-17,07:43:21,07:44:09,48,ear,5687,5688,receiver,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,798.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,798.0,48.0,False,True,ok
911,2,4,2024-07-17,07:44:10,07:44:51,41,ear,5687,5688,initiator,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,847.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,847.0,41.0,False,True,ok
912,2,4,2024-07-17,07:49:21,07:49:26,5,ear,5687,5688,initiator,middle,True,16,._N884A6_ch16_main_20240717073003_20240717080003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717073003_20240717080003.mp4,1158.0,._n884a6_ch16_main_20240717073003_20240717080003.mp4,unknown,1158.0,5.0,False,True,ok
913,2,4,2024-07-17,08:23:05,08:23:22,17,ear,5689,5688,receiver,back,True,16,N884A6_ch16_main_20240717080003_20240717083003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717080003_20240717083003.mp4,1382.0,n884a6_ch16_main_20240717080003_20240717083003.mp4,unknown,1382.0,17.0,False,True,ok
914,2,4,2024-07-17,08:23:30,08:24:42,72,ear,5689,5687,initiator,back,True,16,N884A6_ch16_main_20240717080003_20240717083003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717080003_20240717083003.mp4,1407.0,n884a6_ch16_main_20240717080003_20240717083003.mp4,unknown,1407.0,72.0,False,True,ok
918,2,4,2024-07-17,10:02:32,10:02:32,0,tail,5687,5688,receiver,front,True,16,._N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,149.0,._n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown,149.0,1.0,True,True,ok
919,2,4,2024-07-17,10:04:20,10:04:22,2,tail,5687,5688,receiver,front,True,16,._N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,257.0,._n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown,257.0,2.0,False,True,ok
920,2,4,2024-07-17,10:05:58,10:05:59,1,tail,5687,5688,initiator,front,True,16,._N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,355.0,._n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown,355.0,1.0,False,True,ok
921,2,4,2024-07-17,10:20:26,10:20:33,7,ear,5687,5688,initiator,middle,True,16,._N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,1223.0,._n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown,1223.0,7.0,False,True,ok
922,2,4,2024-07-17,10:25:50,10:26:00,10,ear,5687,5688,initiator,middle,True,16,._N884A6_ch16_main_20240717100003_20240717103003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717100003_20240717103003.mp4,1547.0,._n884a6_ch16_main_20240717100003_20240717103003.mp4,unknown,1547.0,10.0,False,True,ok
923,2,4,2024-07-17,10:45:00,10:45:06,6,ear,5689,5687,receiver,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,897.0,n884a6_ch16_main_20240717103003_20240717110003.mp4,unknown,897.0,6.0,False,True,ok
924,2,4,2024-07-17,10:45:09,10:45:18,9,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,906.0,n884a6_ch16_main_20240717103003_20240717110003.mp4,unknown,906.0,9.0,False,True,ok
925,2,4,2024-07-17,10:45:25,10:45:40,15,ear,5689,5687,initiator,middle,True,16,N884A6_ch16_main_20240717103003_20240717110003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717103003_20240717110003.mp4,922.0,n884a6_ch16_main_20240717103003_20240717110003.mp4,unknown,922.0,15.0,False,True,ok
926,2,4,2024-07-17,11:27:12,11:27:23,11,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1629.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown,1629.0,11.0,False,True,ok
927,2,4,2024-07-17,11:27:34,11:27:41,7,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1651.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown,1651.0,7.0,False,True,ok
928,2,4,2024-07-17,11:29:36,11:29:46,10,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717110003_20240717113003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717110003_20240717113003.mp4,1773.0,n884a6_ch16_main_20240717110003_20240717113003.mp4,unknown,1773.0,10.0,False,True,ok
929,2,4,2024-07-17,11:30:16,11:30:27,11,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,13.0,n884a6_ch16_main_20240717113003_20240717120003.mp4,unknown,13.0,11.0,False,True,ok
930,2,4,2024-07-17,11:30:31,11:30:46,15,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,28.0,n884a6_ch16_main_20240717113003_20240717120003.mp4,unknown,28.0,15.0,False,True,ok
931,2,4,2024-07-17,11:30:47,11:30:49,2,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,44.0,n884a6_ch16_main_20240717113003_20240717120003.mp4,unknown,44.0,2.0,False,True,ok
932,2,4,2024-07-17,11:30:53,11:30:53,0,ear,5687,5688,receiver,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,50.0,n884a6_ch16_main_20240717113003_20240717120003.mp4,unknown,50.0,1.0,True,True,ok
933,2,4,2024-07-17,11:30:57,11:30:57,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717113003_20240717120003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717113003_20240717120003.mp4,54.0,n884a6_ch16_main_20240717113003_20240717120003.mp4,unknown,54.0,1.0,True,True,ok
938,2,4,2024-07-17,12:16:27,12:16:29,2,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,984.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown,984.0,2.0,False,True,ok
939,2,4,2024-07-17,12:16:47,12:16:47,0,ear,5687,5688,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1004.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown,1004.0,1.0,True,True,ok
940,2,4,2024-07-17,12:28:27,12:28:32,5,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717120003_20240717123003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717120003_20240717123003.mp4,1704.0,n884a6_ch16_main_20240717120003_20240717123003.mp4,unknown,1704.0,5.0,False,True,ok
941,2,4,2024-07-17,12:30:03,12:30:04,1,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,0.0,n884a6_ch16_main_20240717123003_20240717130003.mp4,unknown,0.0,1.0,False,True,ok
942,2,4,2024-07-17,12:30:43,12:30:47,4,ear,5688,5687,initiator,middle,True,16,N884A6_ch16_main_20240717123003_20240717130003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717123003_20240717130003.mp4,40.0,n884a6_ch16_main_20240717123003_20240717130003.mp4,unknown,40.0,4.0,False,True,ok
949,2,4,2024-07-17,13:24:47,13:24:47,0,ear,5688,5689,initiator,middle,True,16,N884A6_ch16_main_20240717130003_20240717133003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717130003_20240717133003.mp4,1484.0,n884a6_ch16_main_20240717130003_20240717133003.mp4,unknown,1484.0,1.0,True,True,ok
950,2,4,2024-07-17,13:43:24,13:43:24,0,ear,5687,5689,receiver,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717133003_20240717140003.mp4,801.0,n884a6_ch16_main_20240717133003_20240717140003.mp4,unknown,801.0,1.0,True,True,ok
951,2,4,2024-07-17,13:57:37,13:57:37,0,ear,5688,5689,initiator,back,True,16,N884A6_ch16_main_20240717133003_20240717140003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717133003_20240717140003.mp4,1654.0,n884a6_ch16_main_20240717133003_20240717140003.mp4,unknown,1654.0,1.0,True,True,ok
953,2,4,2024-07-17,14:32:43,14:32:45,2,ear,5688,5687,initiator,back,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717143003_20240717150003.mp4,160.0,n884a6_ch16_main_20240717143003_20240717150003.mp4,unknown,160.0,2.0,False,True,ok
954,2,4,2024-07-17,14:45:33,14:45:34,1,ear,5687,5688,receiver,front,True,16,N884A6_ch16_main_20240717143003_20240717150003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717143003_20240717150003.mp4,930.0,n884a6_ch16_main_20240717143003_20240717150003.mp4,unknown,930.0,1.0,False,True,ok
955,2,4,2024-07-17,16:15:33,16:15:47,14,ear,5687,5688,initiator,front,True,16,._N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,930.0,._n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown,930.0,14.0,False,True,ok
956,2,4,2024-07-17,16:15:49,16:15:54,5,ear,5687,5688,initiator,front,True,16,._N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,946.0,._n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown,946.0,5.0,False,True,ok
957,2,4,2024-07-17,16:15:56,16:16:11,15,ear,5687,5688,initiator,front,True,16,._N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,953.0,._n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown,953.0,15.0,False,True,ok
958,2,4,2024-07-17,16:26:26,16:26:33,7,ear,5689,5688,receiver,front,True,16,._N884A6_ch16_main_20240717160003_20240717163003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717160003_20240717163003.mp4,1583.0,._n884a6_ch16_main_20240717160003_20240717163003.mp4,unknown,1583.0,7.0,False,True,ok
959,2,4,2024-07-17,16:49:28,16:49:29,1,ear,5688,5689,receiver,front,True,16,._N884A6_ch16_main_20240717163003_20240717170003.mp4,E:\Downey cross-sucking videos 2024\Group 2 Day 4\Cam 16\N884A6_ch16_main_20240717163003_20240717170003.mp4,1165.0,._n884a6_ch16_main_20240717163003_20240717170003.mp4,unknown,1165.0,1.0,False,True,ok
